review_index,content,sentiment,confidence,score
107,"Aplikasi ribet, plis klo buat apk nih harus dibenerin banyak errornya klo perlu buat lagi gk guna kl...",LABEL_0,0.8999999999999999,1
108,"(Hari ke1) Pngajuan klaim JKP bln pertma via apk sllu ggl krna sllu ggal selfie, dicoba lbih dri bls...",LABEL_0,0.7,1
109,"Aplikasi gak jelas, server down error. Padahal aplikasi ini penting banget buat Pencaker. Emang apli...",LABEL_0,0.7999999999999999,1
110,"Buruk banget , app sama web sama buruk nya .. masa akun yang no hp nya ngga aktif lagi ,,ngga ada so...",LABEL_0,0.7999999999999999,1
111,"Agak lucu yg develop aplikasi siap kerja, sebagai programmer senior di perusahaan multinasional di A...",LABEL_2,0.7999999999999999,1
112,Saya mau ngisi bagian keahlian slalu ngga bisa ? Aneh loh padahal saya sudah mencoba beberapa kali t...,LABEL_0,0.7999999999999999,1
113,"Aplikasi error klaim JKP bulan ke 3 swapoto tidak tersimpan sudah mencoba beberapa kali, gmn sih.. T...",LABEL_0,0.8999999999999999,1
114,"App gajelas, lupa password pas mau bikin password baru selalu via no.hp, gabisa via email, coba (MIK...",LABEL_0,0.7999999999999999,1
115,"Tidak lengkap seperti asal kota yang saya sebutkan tidak ada, juga mengapa setiap melakukan aksi di ...",LABEL_0,0.7,1
116,Tahap 1 sampai 5 lancar tahap 6 bermasalah di nama dan nomer rekening bank Sudah ganti nomor rekenin...,LABEL_0,0.7999999999999999,1
117,Banyak lowongan kerja fiktif dan penipuan di aplikasi ini. Sekelas aplikasi kementerian loh banyak p...,LABEL_0,0.7,1
118,Katanya udah di update ini saya gimana udah ngisi semua biodata dari 1-8 tapi yang ke 9 gak bisa di ...,LABEL_0,0.7,1
119,"Aplikasi terburuk , setiap bulan bapak gua bayar pajak untuk pemerintah, tau tau pemerintah buat kem...",LABEL_0,0.7999999999999999,1
120,Jujur sangat membantu untuk para penganggiran dan pekerja lepas.tapi jujur untuk pelatihan kenapa ja...,LABEL_0,0.7,1
121,"Parah di website, di apk sama saja tiap ingin daftar pelatihan selalu kembali ke dashboard. Padahal ...",LABEL_2,0.7999999999999999,1
122,"Apk nya banyak kekurangannya, saya mau ngeklaim JKP pas ngisi identitasnya pas pilih simpan malah lo...",LABEL_2,0.7999999999999999,1
123,"25102024 Ternyata review nya beneran jelek kaya yang lain, app lemot, akses pake aplikasi malah dire...",LABEL_0,0.8999999999999999,1
124,"Dari komen2 yang saya baca, banyak sekali yang mempermasalahkan masalah klaim bulan ke 6, banyak yan...",LABEL_0,0.8999999999999999,1
125,"disruh dftar pke apk. apk nya aja ga siap untuk dipake, password salah terus padahal udah bener. gan...",LABEL_0,0.7,1
126,"Aplikasi nya gak pernah mengirimkan kode otp. Mau login masuk, selalu gagal. Padahal email dan passw...",LABEL_0,0.7999999999999999,1
127,"kalau ada bintang dibawah satu pasti saya kasih bintang dibawah lagi, daftar dengan NIK sudah benar ...",LABEL_0,0.8999999999999999,1
128,Kasih opsi untuk mendapatkan pekerjaan di daerah tempat kita tinggal Kita udah lamar tapi status nya...,LABEL_0,0.7,1
129,"aplikasinya keluar masuk browser, mana lembaga pelatihan yang tidak lengkap selalu kembali ke menu u...",LABEL_0,0.7,1
130,Aplikasi milik negara kok kayak gitu gak niat banget bikin aplikasi. Masak daftar saja tidak bisa ka...,LABEL_0,0.8999999999999999,1
131,"apk rusak, gabisa masuk dari seminggu yang lalu. selalu keluar sendiri setiap mau masuk apk, tolong ...",LABEL_0,0.7999999999999999,1
132,Layanan Publik Hadeh. Sistemnya apk Hadeh. Masukin keyword posisi pengalaman kerja Customer Service ...,LABEL_0,0.7,1
133,"Pertama kali saya komentari aplikasi di playstore ,seburik apapaun aplikasinya selemot apapun apliks...",LABEL_0,0.8999999999999999,1
134,Pengajuan JKP ke-6 ditunda padahal misi sudah selesai. Setelah diajukan klaim muncul keterangan sela...,LABEL_0,0.8999999999999999,1
135,Jaringan full cepet kencang tapi loading lama aplikasi banyak drama. kalo bisa rate bintang 0 gw mau...,LABEL_0,0.7999999999999999,1
136,"Udh step terakhir buat verifikasi nama ibu, tp malah gk bisa. Katanya NIK nya udh kepake, perasaan s...",LABEL_0,0.7999999999999999,1
137,"Sangat tidak membantu dalam proses verifikasi wajah,selalu eror tiap bulan dan respon admin nya lama...",LABEL_0,0.7,1
138,"Maksudnya bagaimana, saya tidak bisa mengsakses akun saya tapi disuruh login akun buat ke pusat bant...",LABEL_0,0.7999999999999999,1
139,mau pencarian yg ke 3 tiba tiba setatus berubah menjadi bekerja padahal belum.. 2 kali lapor ke kant...,LABEL_0,0.7,1
140,"Sekelas pemerintah aplikasinya begini, kocak. Masa ada perubahan jadwal daftar ulang gada konfirmasi...",LABEL_0,0.7,1
141,Aplikasi gajelas Ga bermanfaat Disuruh Isi kode OTP malah Ga nonggol Yang Ada Malah Kena Pelanggaran...,LABEL_0,0.7999999999999999,1
142,"Aplikasi cacat,unfaedah. Aktivasi akun sudah puluhan kali minta kode OTP tp ga masuk2,udah ganti2 no...",LABEL_0,0.7,1
143,"Ini gimana yah,,udah saya dowload masih gk mau terebuka diminta update udah saya update jgk masih le...",LABEL_0,0.7999999999999999,1
144,"Ini aplikasi gak ada manfaatnya,bukan mempermudah malah seperti di persulit proses claim jkp Syarat2...",LABEL_0,0.7999999999999999,1
145,"Aplikasi jelek, nyusahin. Isi data gak bisa. Bolak balik blank (layar putih). Disuruh download tapi ...",LABEL_0,0.7999999999999999,1
146,"Mau ditunggu sampai kapanpun gak ada kode OTP, alhasil layanan diapk nya tidak bisa dimanfaatin. Kar...",LABEL_0,0.7999999999999999,1
147,"Parah, masa udah download apk malah di alihkan ke web apalagi sertihub sama skillhub sama sekali gak...",LABEL_0,0.7,1
148,"Nomor telepon sudah diganti tapi di bukti pendaftaran pelatihan nomor telepon masih yg dulu, nomor y...",LABEL_0,0.7999999999999999,1
149,"sekelas app yg di handle oleh pemerintah dan dengan mengeluarkan biaya yang cukup banyak, harusnya a...",LABEL_0,0.7999999999999999,1
150,"Kalau web atau aplikasi milik pemerintah Indonesia itu , loading nya parah,dan sering eror,asli sump...",LABEL_0,0.8999999999999999,1
151,"Ini tolong pihak IT kemenaker mengecek , masa di profil edit biodata tidak bisa mengubah nomor telep...",LABEL_0,0.7999999999999999,1
152,"Siapa sih yg buat aplikasi abal2 kayak gini, masa aplikasi tapi pas apa2 di klik lari nya ke website...",LABEL_0,0.7,1
153,"Disuruh daftar pke apk, kode OTP gk nongol di email dn nomer hp yg terdaftar, gmn bs verifikasi akun...",LABEL_0,0.7,1
154,"aplikasi sampah nggak berguna, aplikasi nggak sampai 100mb nggak bisa dibuka diram 2gb, giliran dibu...",LABEL_0,0.7,1
155,"Bukannya mempermudah malah lebih mempersulit. Tolonglah ini aplikasi pemerintah loh, dibayar pake pa...",LABEL_2,0.8999999999999999,1
156,"Gni amat yha klo pemerintah buat aplikasi, cmn mentingin cuannya, saya lupa password pas mau d reset...",LABEL_0,0.7999999999999999,1
157,"Gimana login nya ini, email sama pasword salah terus, ngirim verifikasi katanya udh terkirim tapi di...",LABEL_0,0.7,1
158,"Mau ikut pelatihan malah diarahkan bolak balik website dan aplikasi. Tidak membantu sama sekali, apl...",LABEL_0,0.7,1
159,"aplikasi ampas gak bisa login, pas udah login ke logout muluu, bulak balik ke browser lagii, aplikas...",LABEL_0,0.7,1
160,"Tampilan aplikasi lebih baik model dulu, di aplikasi uang berhasil di klaim namun di saldo atm ga ad...",LABEL_2,0.7999999999999999,1
161,"Saya lupa password dan berniat mengganti passwordnya , tapi otp terkirim ke np.hp yang udah lama ga ...",LABEL_2,0.7999999999999999,1
162,"Klaim ke 5 keterangan sudah cair,tapi saldo tidak masuk,sudah email tidak ada jawaban,datang langsun...",LABEL_0,0.7,1
163,"Pas saat daftar, malah berhenti di konfirmasi kode OTP, tapi tidak masuk padahal nomor hp yg didafta...",LABEL_0,0.7,1
164,"Perasaan saya belom pernah daftatm akan tetapi ketika saya pendaftaran, nomor nik sya sudah terdafta...",LABEL_0,0.7,1
165,"saya mau membuat surat ak1, tapi fitur scan qr di aplikasi ini loading tidak beres beres padahal jar...",LABEL_0,0.7,1
166,"Aplikasi tidak membantu sama sekali tidak bisa klaim JKP, padahal udah punya akun sudah bisa login t...",LABEL_0,0.7999999999999999,1
167,"aplikasi ngebug, keluar masuk, masukin sandi sama email ntah brapa kali, gk ada perbaikan kah dri du...",LABEL_0,0.7999999999999999,1
168,Tolong sediakan lamaran pekerjaan yang layak sesuai dengan tingkat sekolah. Klaim manfaat bulan pert...,LABEL_0,0.7,1
169,"Aplikasi gimick doang, ga heran lah, sama2 dari pemerintahan juga, gajelas. Kalau cm bikin web aplik...",LABEL_0,0.7,1
170,"Parah, alamat lokasi tempat tinggal tidak ada di aplikasi!!! Aplikasi kurang lengkap , lokasi sesuai...",LABEL_0,0.7,1
171,"oiiii, sistem diperbaiki dong, ini buat nyari kerja di suruh pake aplikasi ini, malah aplikasimu rew...",LABEL_0,0.7999999999999999,1
172,"Mohon maaf saya kasih bintang 1 dulu, aplikasi ngebug, gabisa login, verifikasi susah. Tolong bantu ...",LABEL_0,0.8999999999999999,1
173,apk yg layaknya demo gini ga ada perbaikan.mau verifikasi aja kode nya ga kekirim 3x diulang nomor u...,LABEL_2,0.7999999999999999,1
174,"gini banget aplikasi sekelas pemerintah. mau ikut pelatihan, ngeklik menu2 nya malah diarahin mulu k...",LABEL_0,0.7,1
175,"sudah terdaftar, tapi tetap nggak bisa login, dengan cara mail dan identitas titas diri tidak besrha...",LABEL_0,0.7,1
176,"Aplikasi sangat buruk, sudah memasukkan data sesuai identitas malah nggak kebaca, padahal data saya ...",LABEL_0,0.7999999999999999,1
177,"Udh reset data ttp kamera nge bug (layar full item), dr browser laptop juga udah tengok kanan kiri a...",LABEL_0,0.7999999999999999,1
178,"Pengen tanya nih. Gunanya aplikasi apaan ya ? Pasti tau dong gunanya aplikasi ? Orang"" download apli...",LABEL_0,0.7999999999999999,1
179,"Parah sih. Aplikasi pemerintah kok gini amat, sering blank, kode otp sering g bisa, banyak sekali ke...",LABEL_0,0.7,1
180,Sudah mendaftar ngasi persyaratan untuk PMI.hampir selesai malah layar putih muncul..dan kembali ke ...,LABEL_0,0.7,1
181,"Aplikasi banyak kekurangan, kendala Login yang lama, banyak delay sulit diakses walau memiliki inter...",LABEL_0,0.7999999999999999,1
182,"Pendaftaran ribet, aktivasi kode OTP dari 4 hari yg lalu gk pernah masuk k no telpon. Ini aplikasi d...",LABEL_0,0.7999999999999999,1
183,jelek banget. knp harus dialihin ke chrome sih kalo udah punya apk nya!? bug parah,LABEL_0,0.8999999999999999,1
184,"pas dibagian nyari pelatihan selalu error, loading mulu kga selesai selesai, gini amat kualitas apk ...",LABEL_0,0.7999999999999999,1
185,"nggak bagus banget ini apk kena bug mulu aneh aneh otp nggak pernah masuk, kalo nggak niat bikin apk...",LABEL_0,0.7999999999999999,1
186,sengaja emang mempersulit. pengajuan klaim ke 6 di tolak terus. padahal foto jelas2 terang gak blur,LABEL_0,0.7999999999999999,1
187,"aplikasi bobrok, masa mau buat akun aja gak bisa di buka. aplikasi pemerintah memang selalu bobrok",LABEL_0,0.7,1
188,situs sama apk nya kenapa nomer nik sudah terdaftar tapi Tidak bisa masuk,LABEL_0,0.7999999999999999,1
189,aplikasi apa ini cuman abisin anggaran negara doang tidak bisa daftar sama sekali uang negara habis ...,LABEL_0,0.7999999999999999,1
190,"kurang gercep, loadingnya lama banget bikin tensi naik",LABEL_0,0.7,1
191,mohon diperbaiki aplikasinya. saya sudah mencoba puluhan kali tapi masih saja belum mendapatkan kode...,LABEL_2,0.7999999999999999,1
192,APK APASIH INI? otp ny kok ga masuk' gje bnget! niat mau simple buat via online malah dibikin dartin...,LABEL_0,0.7,1
193,saya mohon ijin untuk uninstall aplikasi ini karena tidak ada manfaat dan untuk masuk ke aplikasi sa...,LABEL_0,0.7999999999999999,1
194,saya tidak pernah daftar apalikasi ini tapi nik saya sudah digunakan kok bisa. ini aplikasi pemerint...,LABEL_0,0.7,1
195,Lebih bagus apk yang dulu dari kemnaker juga. Makin kesini bukanya makin bagus malah makin mengecewa...,LABEL_2,0.7999999999999999,1
196,"Aplikasinya bermasalah ,klaim jpk ditunda tetapi membuat aduan sejak 14-1-2024 sampai saait ini belu...",LABEL_0,0.7,1
197,ini gimana si programmer yang bikin aplikasi nya kalo ada fitur foto tak tambahkan,LABEL_0,0.7,1
198,tolong di perbaiki lagi ini aplikasi ga bisa di buka sama sekali mental terus!,LABEL_2,0.7999999999999999,1
199,"Saya baru download dan pasti blm pernah register, tapi katanya email, no hp, sudah terdaftar, saya s...",LABEL_0,0.7,1
200,"Aplikasi SIAPemosi kalo gini caranya, alamat dah bener sesuai KTP malah msh tanda silang. LAWAK!!",LABEL_0,0.7,1
